SNR (dB),Mutual Information Mean,95% CI Lower Bound,95% CI Upper Bound,Baseline-Original Mutual Information
0.0,4.873937333342693,4.726182358778564,5.021692307906822,3.6496830392106454
0.025,0.3971938393201966,0.2913500525234981,0.5030376261168951,3.6496830392106454
0.05,0.6182931206380573,0.43839973641846863,0.798186504857646,3.6496830392106454
0.07500000000000001,0.5539851319057291,0.37559002637527494,0.7323802374361832,3.6496830392106454
0.1,0.5047581420986421,0.3401550652446871,0.6693612189525971,3.6496830392106454
0.125,0.42746932346413724,0.28615990897585397,0.5687787379524205,3.6496830392106454
0.15000000000000002,0.7251024501707298,0.5267701256473367,0.9234347746941229,3.6496830392106454
0.17500000000000002,0.3587210180643578,0.27797304355480723,0.43946899257390837,3.6496830392106454
0.2,0.35786578593882784,0.300275416314708,0.4154561555629477,3.6496830392106454
0.225,0.4188537237741314,0.2677348706470889,0.5699725769011739,3.6496830392106454
0.25,0.43395593903114255,0.33111633945397423,0.5367955386083109,3.6496830392106454
0.275,0.5603727910722003,0.35647665517535326,0.7642689269690472,3.6496830392106454
0.30000000000000004,0.5985074940263988,0.3938794347353337,0.8031355533174639,3.6496830392106454
0.325,0.4734406992871277,0.27932350667180994,0.6675578919024454,3.6496830392106454
0.35000000000000003,0.5660184654689202,0.3855827363236864,0.7464541946141541,3.6496830392106454
0.375,0.48211887080768606,0.3071292191239387,0.6571085224914335,3.6496830392106454
0.4,0.5648215657476243,0.38502132591130156,0.7446218055839471,3.6496830392106454
0.42500000000000004,0.4019960437617163,0.3066261198228976,0.49736596770053504,3.6496830392106454
0.45,0.44528127686190294,0.2908851045595982,0.5996774491642076,3.6496830392106454
0.47500000000000003,0.4312611331768498,0.29652880413316685,0.5659934622205327,3.6496830392106454
0.5,0.6398657247682162,0.4442771404926441,0.8354543090437884,3.6496830392106454
0.525,0.5417396785117007,0.3864584022020655,0.6970209548213359,3.6496830392106454
0.55,0.3417780905136518,0.27010097321380105,0.4134552078135026,3.6496830392106454
0.5750000000000001,0.6451264055233207,0.48937411660683044,0.800878694439811,3.6496830392106454
0.6000000000000001,0.5118282039452815,0.37153413782976175,0.6521222700608013,3.6496830392106454
0.625,0.5203605463051454,0.3144645475459704,0.7262565450643204,3.6496830392106454
0.65,0.44508268670066986,0.2407671571568677,0.649398216244472,3.6496830392106454
0.675,0.5208561081880858,0.32046152864196475,0.7212506877342069,3.6496830392106454
0.7000000000000001,0.34074088358483723,0.27372081489564504,0.4077609522740294,3.6496830392106454
0.7250000000000001,0.6553483321529497,0.4205123775708152,0.8901842867350842,3.6496830392106454
0.75,0.5864482006501489,0.378039832140294,0.7948565691600038,3.6496830392106454
0.775,0.4327163984084138,0.25505380690497415,0.6103789899118535,3.6496830392106454
0.8,0.5931739016240521,0.3945983500160968,0.7917494532320075,3.6496830392106454
0.8250000000000001,0.5782137795084844,0.39624296817894344,0.7601845908380254,3.6496830392106454
0.8500000000000001,0.47700658768983734,0.31851983783757115,0.6354933375421035,3.6496830392106454
0.875,0.4687485796178231,0.2897426203167561,0.6477545389188901,3.6496830392106454
0.9,0.46169757935318534,0.33845282643208796,0.5849423322742827,3.6496830392106454
0.925,0.5031959081305833,0.2925382676124677,0.713853548648699,3.6496830392106454
0.9500000000000001,0.7085712779347842,0.529757839605917,0.8873847162636515,3.6496830392106454
0.9750000000000001,0.4353181382426275,0.2833204016744564,0.5873158748107986,3.6496830392106454
1.0,0.48057821278235757,0.2807129030887915,0.6804435224759237,3.6496830392106454
