SNR (dB),Mutual Information Mean,95% CI Lower Bound,95% CI Upper Bound,Baseline-Original Mutual Information
0.0,4.387773478705663,3.970472672805678,4.805074284605648,2.733107246835155
0.025,3.224609488221932,2.90355477354328,3.545664202900584,2.733107246835155
0.05,2.706441652841919,2.51942036100444,2.8934629446793982,2.733107246835155
0.07500000000000001,2.712172022463644,2.4470831199437866,2.9772609249835016,2.733107246835155
0.1,2.768943513355884,2.540730779293893,2.9971562474178755,2.733107246835155
0.125,2.651290907452549,2.425341828213025,2.8772399866920733,2.733107246835155
0.15000000000000002,2.264635203059935,2.1296768715895658,2.399593534530304,2.733107246835155
0.17500000000000002,2.320543584934454,1.9998757613871816,2.6412114084817264,2.733107246835155
0.2,2.495379787511296,2.3404756201158365,2.6502839549067554,2.733107246835155
0.225,2.172312631029917,1.9677306922421693,2.3768945698176647,2.733107246835155
0.25,2.04933103148512,1.848156707154268,2.2505053558159718,2.733107246835155
0.275,2.1756452029145645,2.0192083535930525,2.3320820522360766,2.733107246835155
0.30000000000000004,1.9893201515380639,1.8444059550468355,2.1342343480292922,2.733107246835155
0.325,1.8118383840536905,1.5880686669308095,2.0356081011765714,2.733107246835155
0.35000000000000003,1.8923484455210968,1.7148180246963158,2.069878866345878,2.733107246835155
0.375,1.7136778869144103,1.495356128626169,1.9319996452026515,2.733107246835155
0.4,1.6651050378387875,1.5238093232056835,1.8064007524718915,2.733107246835155
0.42500000000000004,1.6538540105665411,1.4043769134948394,1.9033311076382429,2.733107246835155
0.45,1.4321702242312573,1.2689527451879514,1.5953877032745631,2.733107246835155
0.47500000000000003,1.6279768537979298,1.4938980590589452,1.7620556485369143,2.733107246835155
0.5,1.5430906733024528,1.4272020665180445,1.658979280086861,2.733107246835155
0.525,1.5389596625404658,1.4076035251167083,1.6703157999642233,2.733107246835155
0.55,1.474744098221591,1.3637818758444777,1.585706320598704,2.733107246835155
0.5750000000000001,1.3863112508755382,1.2844446961228269,1.4881778056282495,2.733107246835155
0.6000000000000001,1.3389162379902086,1.2159039558787528,1.4619285201016645,2.733107246835155
0.625,1.2547308392116023,1.1072714951985492,1.4021901832246555,2.733107246835155
0.65,1.3348448185838682,1.2378464793168242,1.431843157850912,2.733107246835155
0.675,1.388555663337614,1.276085674087726,1.5010256525875019,2.733107246835155
0.7000000000000001,1.2860188829799064,1.1676769722178129,1.404360793742,2.733107246835155
0.7250000000000001,1.2505493553478775,1.1810008051963485,1.3200979054994064,2.733107246835155
0.75,1.2354535905613009,1.1579071754380552,1.3130000056845466,2.733107246835155
0.775,1.2347264052009437,1.1557220562923816,1.3137307541095058,2.733107246835155
0.8,1.258301639657584,1.1792527882842536,1.3373504910309142,2.733107246835155
0.8250000000000001,1.1308457167266002,1.0679181140804652,1.1937733193727351,2.733107246835155
0.8500000000000001,1.1706691869767556,1.117711754975333,1.2236266189781781,2.733107246835155
0.875,1.2244213963502488,1.0972237788221106,1.351619013878387,2.733107246835155
0.9,1.1751661398928739,1.1114204574127764,1.2389118223729714,2.733107246835155
0.925,1.158936524405562,1.0935213806253785,1.2243516681857456,2.733107246835155
0.9500000000000001,1.1503551016582882,1.0515111976064389,1.2491990057101376,2.733107246835155
0.9750000000000001,1.2060302798303426,1.1611041117796028,1.2509564478810824,2.733107246835155
1.0,1.2595316808121844,1.2242862777348158,1.294777083889553,2.733107246835155
