SNR (dB),Cosine Similarity Mean,95% CI Lower Bound,95% CI Upper Bound,Baseline-Original Cosine Similarity
0.0,0.9155496776103973,0.8692104010725397,0.9618889541482549,0.8115331768989563
0.025,0.7787556737661362,0.6785319667085722,0.8789793808237002,0.8115331768989563
0.05,0.7242040425539017,0.6092659158322509,0.8391421692755525,0.8115331768989563
0.07500000000000001,0.7591707617044449,0.6610864940219892,0.8572550293869006,0.8115331768989563
0.1,0.7556764245033264,0.6595965509783971,0.8517562980282557,0.8115331768989563
0.125,0.744636845588684,0.6510949525382277,0.8381787386391404,0.8115331768989563
0.15000000000000002,0.7163738310337067,0.6023873684374049,0.8303602936300084,0.8115331768989563
0.17500000000000002,0.7351217329502105,0.6436935905401606,0.8265498753602605,0.8115331768989563
0.2,0.7527105152606964,0.6526195768231327,0.8528014536982602,0.8115331768989563
0.225,0.7577089220285416,0.6660407387393456,0.8493771053177376,0.8115331768989563
0.25,0.7413941353559494,0.6489233448815386,0.8338649258303603,0.8115331768989563
0.275,0.7550007611513138,0.6592646595094297,0.8507368627931978,0.8115331768989563
0.30000000000000004,0.7449574202299118,0.6560324962163613,0.8338823442434624,0.8115331768989563
0.325,0.7333918750286103,0.6393543398853729,0.8274294101718476,0.8115331768989563
0.35000000000000003,0.7484891146421433,0.6579283252382283,0.8390499040460583,0.8115331768989563
0.375,0.7647787809371949,0.6655632061666996,0.8639943557076901,0.8115331768989563
0.4,0.7029071778059006,0.5983840754941171,0.8074302801176841,0.8115331768989563
0.42500000000000004,0.7442641377449035,0.6519387437015408,0.8365895317882662,0.8115331768989563
0.45,0.7513834744691849,0.6449814264635996,0.8577855224747701,0.8115331768989563
0.47500000000000003,0.7650432050228119,0.6632689379045893,0.8668174721410344,0.8115331768989563
0.5,0.7683475583791732,0.6684092995285622,0.8682858172297843,0.8115331768989563
0.525,0.763441064953804,0.6724762040692507,0.8544059258383574,0.8115331768989563
0.55,0.7279858291149139,0.6391391477498394,0.8168325104799885,0.8115331768989563
0.5750000000000001,0.7243011683225632,0.6027482500367509,0.8458540866083755,0.8115331768989563
0.6000000000000001,0.7680887103080749,0.669428330654219,0.8667490899619308,0.8115331768989563
0.625,0.7176682561635971,0.6229377740602166,0.8123987382669776,0.8115331768989563
0.65,0.7550584018230438,0.659877766396228,0.8502390372498597,0.8115331768989563
0.675,0.7313547521829605,0.6295955836897359,0.8331139206761852,0.8115331768989563
0.7000000000000001,0.7698980748653412,0.675561768824246,0.8642343809064365,0.8115331768989563
0.7250000000000001,0.7646658688783645,0.6597075981965853,0.8696241395601437,0.8115331768989563
0.75,0.7513974428176879,0.6575671128125791,0.8452277728227968,0.8115331768989563
0.775,0.7436968892812729,0.6511243037953545,0.8362694747671913,0.8115331768989563
0.8,0.7385257214307785,0.6329216486649435,0.8441297941966136,0.8115331768989563
0.8250000000000001,0.7533361703157425,0.6619437877603013,0.8447285528711838,0.8115331768989563
0.8500000000000001,0.7666148364543914,0.6740040942098456,0.8592255786989372,0.8115331768989563
0.875,0.7476970255374908,0.6591051258035547,0.836288925271427,0.8115331768989563
0.9,0.7542045742273331,0.6670152122041884,0.8413939362504779,0.8115331768989563
0.925,0.7638630867004395,0.6678782019099855,0.8598479714908934,0.8115331768989563
0.9500000000000001,0.7563533008098602,0.6592670119029164,0.853439589716804,0.8115331768989563
0.9750000000000001,0.7367084711790085,0.6411421363312857,0.8322748060267313,0.8115331768989563
1.0,0.7568635284900666,0.6605370773034275,0.8531899796767056,0.8115331768989563
